Date,Prix,rendement
2017-05-22,2173.39990234375,0.06275487042773875
2017-05-23,2320.419921875,0.06545545339360448
2017-05-24,2443.639892578125,0.051740516883191034
2017-05-25,2304.97998046875,-0.05841669584305009
2017-05-26,2202.419921875,-0.045515270812653164
2017-05-27,2038.8699951171875,-0.07716098991381948
2017-05-28,2155.800048828125,0.05576617659363858
2017-05-29,2255.610107421875,0.04525858696050733
2017-05-30,2175.469970703125,-0.03617577429230323
2017-05-31,2286.409912109375,0.0497381437480966
2017-06-01,2407.8798828125,0.05176378021810457
2017-06-02,2488.550048828125,0.032953587511441285
2017-06-03,2515.35009765625,0.010711766542318202
2017-06-04,2511.81005859375,-0.0014083655732486378
2017-06-05,2686.81005859375,0.06735100598126653
2017-06-06,2863.199951171875,0.0635852253047613
2017-06-07,2732.159912109375,-0.04684739043749975
2017-06-08,2805.6201171875,0.026532117208717843
2017-06-09,2823.81005859375,0.006462467476990419
2017-06-10,2947.7099609375,0.0429415267947828
2017-06-11,2958.110107421875,0.0035220027412670163
2017-06-12,2659.6298828125,-0.10636361588757026
2017-06-13,2717.02001953125,0.021348727352916264
2017-06-14,2506.3701171875,-0.08070016068395969
2017-06-15,2464.580078125,-0.016814098700645985
2017-06-16,2518.56005859375,0.021665893608168396
2017-06-17,2655.8798828125,0.053088672857666275
2017-06-18,2548.2900390625,-0.04135344442773459
2017-06-19,2589.60009765625,0.016080900021749223
2017-06-20,2721.7900390625,0.04978630510902349
2017-06-21,2689.10009765625,-0.012083164993093476
2017-06-22,2705.409912109375,0.006046838033450186
2017-06-23,2744.909912109375,0.01449481602903635
2017-06-24,2608.719970703125,-0.05088858716688893
2017-06-25,2589.409912109375,-0.007429651761239775
2017-06-26,2478.449951171875,-0.043796671509225504
2017-06-27,2552.449951171875,0.029420318014429903
2017-06-28,2574.7900390625,0.008714329466792847
2017-06-29,2539.320068359375,-0.013871636990232084
2017-06-30,2480.840087890625,-0.02329910763998555
2017-07-01,2434.550048828125,-0.01883529334869305
2017-07-02,2506.469970703125,0.029113422496171992
2017-07-03,2564.06005859375,0.022716585492221775
2017-07-04,2601.639892578125,0.014550011544241848
2017-07-05,2601.989990234375,0.00013455901540382342
2017-07-06,2608.56005859375,0.002521834270758916
2017-07-07,2518.659912109375,-0.035071388234270806
2017-07-08,2571.340087890625,0.020700218815308702
2017-07-09,2518.43994140625,-0.02078755903474594
2017-07-10,2372.56005859375,-0.059670073291997916
2017-07-11,2337.7900390625,-0.014763510291642135
2017-07-12,2398.840087890625,0.025779268450500048
2017-07-13,2357.89990234375,-0.01721397283791859
2017-07-14,2233.340087890625,-0.054273088825367743
2017-07-15,1998.8599853515625,-0.11092125143308351
2017-07-16,1929.8199462890625,-0.03515030423318066
2017-07-17,2228.409912109375,0.1438615807515662
2017-07-18,2318.8798828125,0.03979597271764046
2017-07-19,2273.429931640625,-0.019794585747284543
2017-07-20,2817.60009765625,0.2145958192106443
2017-07-21,2667.760009765625,-0.05464632077387588
2017-07-22,2810.1201171875,0.051988056116825554
2017-07-23,2730.39990234375,-0.028779145918047533
2017-07-24,2754.860107421875,0.008918580766257733
2017-07-25,2576.47998046875,-0.06694254490338292
2017-07-26,2529.449951171875,-0.018422250208638857
2017-07-27,2671.780029296875,0.05474305942230462
2017-07-28,2809.010009765625,0.05008718365744613
2017-07-29,2726.449951171875,-0.02983173280053908
2017-07-30,2757.179931640625,0.0112080146966278
2017-07-31,2875.340087890625,0.04196256521949504
2017-08-01,2718.260009765625,-0.05617898537460686
2017-08-02,2710.669921875,-0.002796165333308842
2017-08-03,2804.72998046875,0.034111462707778095
2017-08-04,2895.889892578125,0.03198518258855554
2017-08-05,3252.909912109375,0.11625750003820023
2017-08-06,3213.93994140625,-0.012052372736404138
2017-08-07,3378.93994140625,0.050064452917007785
2017-08-08,3419.93994140625,0.012060956427120573
2017-08-09,3342.469970703125,-0.022912944057223328
2017-08-10,3381.280029296875,0.01154429882536867
2017-08-11,3650.6201171875,0.0766427035875843
2017-08-12,3884.7099609375,0.062151276619637486
2017-08-13,4073.260009765625,0.047395339134093106
2017-08-14,4325.1298828125,0.05999850660356998
2017-08-15,4181.93017578125,-0.033669266143826704
2017-08-16,4376.6298828125,0.04550609057771382
2017-08-17,4331.68994140625,-0.010321242503652073
2017-08-18,4160.6201171875,-0.04029362277580262
2017-08-19,4193.7001953125,0.007919315940434046
2017-08-20,4087.659912109375,-0.025610788049178268
2017-08-21,4001.739990234375,-0.02124339359223626
2017-08-22,4100.52001953125,0.024384535605044277
2017-08-23,4151.52001953125,0.012360737249258236
2017-08-24,4334.68017578125,0.04317329334896414
2017-08-25,4371.60009765625,0.008481266861428693
2017-08-26,4352.39990234375,-0.004401702501784399
2017-08-27,4382.8798828125,0.006978621159060339
2017-08-28,4382.66015625,-5.013417577615087e-05
2017-08-29,4579.02001953125,0.0438291240560158
2017-08-30,4565.2998046875,-0.0030008191758987834
2017-08-31,4703.39013671875,0.02979936786414683
2017-09-01,4892.009765625,0.039319659681867236
2017-09-02,4578.77001953125,-0.06617280669547476
2017-09-03,4582.9599609375,0.0009146616866662072
2017-09-04,4236.31005859375,-0.07865244791780235
2017-09-05,4376.52978515625,0.032563502729336946
2017-09-06,4597.1201171875,0.0491739220862204
2017-09-07,4599.8798828125,0.0006001447663006587
2017-09-08,4228.75,-0.08412374960926705
2017-09-09,4226.06005859375,-0.0006363103318385299
2017-09-10,4122.93994140625,-0.02470364388401869
2017-09-11,4161.27001953125,0.009253833940325862
2017-09-12,4130.81005859375,-0.007346793001923757
2017-09-13,3882.590087890625,-0.06197104848606649
2017-09-14,3154.949951171875,-0.207529846818872
2017-09-15,3637.52001953125,0.1423295036032819
2017-09-16,3625.0400390625,-0.0034368026294089304
2017-09-17,3582.8798828125,-0.011698419937502536
2017-09-18,4065.199951171875,0.1262960167034688
2017-09-19,3924.969970703125,-0.03510422984139616
2017-09-20,3905.949951171875,-0.004857681376487122
2017-09-21,3631.0400390625,-0.072981899673918
2017-09-22,3630.699951171875,-9.366567553570349e-05
2017-09-23,3792.39990234375,0.04357358460826255
2017-09-24,3682.840087890625,-0.0293148207724947
2017-09-25,3926.070068359375,0.063954725420583
2017-09-26,3892.35009765625,-0.008625829531936802
2017-09-27,4200.669921875,0.07623090435074964
2017-09-28,4174.72998046875,-0.006194336903600828
2017-09-29,4163.06982421875,-0.0027969402299081736
2017-09-30,4338.7099609375,0.04132431925838986
2017-10-01,4403.740234375,0.014877173197664462
2017-10-02,4409.31982421875,0.0012662095917033156
2017-10-03,4317.47998046875,-0.021048548498461273
2017-10-04,4229.35986328125,-0.02062124514520569
2017-10-05,4328.41015625,0.023149656085278636
2017-10-06,4370.81005859375,0.009748054894298974
2017-10-07,4426.89013671875,0.012748976770245335
2017-10-08,4610.47998046875,0.040634632028616835
2017-10-09,4772.02001953125,0.034437730607516315
2017-10-10,4781.990234375,0.002087127436135816
2017-10-11,4826.47998046875,0.00926059259103873
2017-10-12,5446.91015625,0.12093108463263746
2017-10-13,5647.2099609375,0.036113106875085066
2017-10-14,5831.7900390625,0.032162381556304354
2017-10-15,5678.18994140625,-0.026691482867168048
2017-10-16,5725.58984375,0.008313063950488697
2017-10-17,5605.509765625,-0.021195572848553113
2017-10-18,5590.68994140625,-0.002647296986753034
2017-10-19,5708.52001953125,0.02085709532306268
2017-10-20,6011.4501953125,0.05170621739978287
2017-10-21,6031.60009765625,0.003346315203620165
2017-10-22,6008.419921875,-0.003850525893446033
2017-10-23,5930.31982421875,-0.013083660993739699
2017-10-24,5526.64013671875,-0.07049808413802694
2017-10-25,5750.7998046875,0.0397588809285736
2017-10-26,5904.830078125,0.026431731700242267
2017-10-27,5780.89990234375,-0.021211310291384677
2017-10-28,5753.08984375,-0.004822288401198804
2017-10-29,6153.85009765625,0.06734084346998692
2017-10-30,6130.52978515625,-0.003796746882876789
2017-10-31,6468.39990234375,0.053647596425813404
2017-11-01,6767.31005859375,0.04517490778615674
2017-11-02,7078.5,0.04495834544204236
2017-11-03,7207.759765625,0.01809617004484565
2017-11-04,7379.9501953125,0.02360869908970642
2017-11-05,7407.41015625,0.0037139816504208056
2017-11-06,7022.759765625,-0.05332460184821919
2017-11-07,7144.3798828125,0.017169747457019824
2017-11-08,7459.68994140625,0.043187833291547406
2017-11-09,7143.580078125,-0.04329978834888415
2017-11-10,6618.14013671875,-0.07639967782768053
2017-11-11,6357.60009765625,-0.040163421356785634
2017-11-12,5950.06982421875,-0.06624800835288802
2017-11-13,6559.490234375,0.09750993711052125
2017-11-14,6635.75,0.011558806559355261
2017-11-15,7315.5400390625,0.09752915968167031
2017-11-16,7871.68994140625,0.07327191344658601
2017-11-17,7708.990234375,-0.020885560755640853
2017-11-18,7790.14990234375,0.010472891923132721
2017-11-19,8036.490234375,0.03113234725023517
2017-11-20,8200.6396484375,0.020219707267559173
2017-11-21,8071.259765625,-0.0159025822498986
2017-11-22,8253.5498046875,0.022333812274014875
2017-11-23,8038.77001953125,-0.026367298316563037
2017-11-24,8253.6904296875,0.026384336294809074
2017-11-25,8790.919921875,0.06305893658721473
2017-11-26,9330.5498046875,0.059574580089581275
2017-11-27,9818.349609375,0.050959102209494844
2017-11-28,10058.7998046875,0.02419480982177369
2017-11-29,9888.6103515625,-0.01706422854203815
2017-11-30,10233.599609375,0.03429276074330723
2017-12-01,10975.599609375,0.06999820553385128
2017-12-02,11074.599609375,0.008979571044841705
2017-12-03,11323.2001953125,0.022199572962955827
2017-12-04,11657.2001953125,0.02907029602992317
2017-12-05,11916.7001953125,0.022016762442421012
2017-12-06,14291.5,0.18172416088180832
2017-12-07,17899.69921875,0.2251189543413279
2017-12-08,16569.400390625,-0.0772262649438904
2017-12-09,15178.2001953125,-0.08769744361032217
2017-12-10,15455.400390625,0.018098281385682924
2017-12-11,16936.80078125,0.09153033338474792
2017-12-12,17415.400390625,0.027866079189227122
2017-12-13,16408.19921875,-0.05957373243077235
2017-12-14,16564.0,0.009450503424906387
2017-12-15,17706.900390625,0.06672275050137522
2017-12-16,19497.400390625,0.09632672719671476
2017-12-17,19140.80078125,-0.018458920130955292
2017-12-18,19114.19921875,-0.001390749799384139
2017-12-19,17776.69921875,-0.07254290633921201
2017-12-20,16624.599609375,-0.06700506450657429
2017-12-21,15802.900390625,-0.05069001039219856
2017-12-22,13831.7998046875,-0.13322321728215947
2017-12-23,14699.2001953125,0.060822808891424884
2017-12-24,13925.7998046875,-0.05404986305608972
2017-12-25,14026.599609375,0.007212278283203588
2017-12-26,16099.7998046875,0.1378513383721831
2017-12-27,15838.5,-0.01636315248910769
2017-12-28,14606.5,-0.08097704981335418
2017-12-29,14656.2001953125,0.0033968323339585993
2017-12-30,12952.2001953125,-0.123597794486912
2017-12-31,14156.400390625,0.08890117328095215
2018-01-01,13657.2001953125,-0.03589997685241464
2018-01-02,14982.099609375,0.09258925971214182
2018-01-03,15201.0,0.01450508605496914
2018-01-04,15599.2001953125,0.025858428248032084
2018-01-05,17429.5,0.11094452953729395
2018-01-06,17527.0,0.00557837614383061
2018-01-07,16477.599609375,-0.061740689989333575
2018-01-08,15170.099609375,-0.08267549955484554
2018-01-09,14595.400390625,-0.038619922206656554
2018-01-10,14973.2998046875,0.025562164635523743
2018-01-11,13405.7998046875,-0.11058116741362234
2018-01-12,13980.599609375,0.04198319183702104
2018-01-13,14360.2001953125,0.026789878301524794
2018-01-14,13772.0,-0.0418229592243744
2018-01-15,13819.7998046875,0.003464786845698953
2018-01-16,11490.5,-0.18458172530715267
2018-01-17,11188.599609375,-0.02662523913776127
2018-01-18,11474.900390625,0.025266707476315986
2018-01-19,11607.400390625,0.011480784055017068
2018-01-20,12899.2001953125,0.10552244967375835
2018-01-21,11600.099609375,-0.10615162399161626
2018-01-22,10931.400390625,-0.059374267538764514
2018-01-23,10868.400390625,-0.005779885423653042
2018-01-24,11359.400390625,0.04418609725643563
2018-01-25,11259.400390625,-0.008842259367552785
2018-01-26,11171.400390625,-0.00784639410255572
2018-01-27,11440.7001953125,0.023820214048161148
2018-01-28,11786.2998046875,0.029760633486411336
2018-01-29,11296.400390625,-0.04245369798060672
2018-01-30,10106.2998046875,-0.11132515302966794
2018-01-31,10221.099609375,0.011295200421317375
2018-02-01,9170.5400390625,-0.10845799638872755
2018-02-02,8830.75,-0.03775622775012444
2018-02-03,9174.91015625,0.038232652937148615
2018-02-04,8277.009765625,-0.10299083790500418
2018-02-05,6955.27001953125,-0.17398211533124908
2018-02-06,7754.0,0.108709190826632
2018-02-07,7621.2998046875,-0.017261906053983367
2018-02-08,8265.58984375,0.08115416198670111
2018-02-09,8736.98046875,0.055463550667886
2018-02-10,8621.900390625,-0.013259122522587319
2018-02-11,8129.97021484375,-0.05874826338459904
2018-02-12,8926.5703125,0.0934749976251279
2018-02-13,8598.3095703125,-0.03746663522015048
2018-02-14,9494.6298828125,0.09916074093751703
2018-02-15,10166.400390625,0.06836184023154956
2018-02-16,10233.900390625,0.006617573638271423
2018-02-17,11112.7001953125,0.0823828388494885
2018-02-18,10551.7998046875,-0.0517921730312878
2018-02-19,11225.2998046875,0.06187369895710759
2018-02-20,11403.7001953125,0.015767739342638976
2018-02-21,10690.400390625,-0.06459170224791144
2018-02-22,10005.0,-0.06626121098880944
2018-02-23,10301.099609375,0.02916567969339212
2018-02-24,9813.0703125,-0.04853544529041365
2018-02-25,9664.73046875,-0.015231977518507023
2018-02-26,10366.7001953125,0.07011553986619923
2018-02-27,10725.599609375,0.034034606098973796
2018-02-28,10397.900390625,-0.031029470636465106
2018-03-01,10951.0,0.05182687604474623
2018-03-02,11086.400390625,0.01228839083196931
2018-03-03,11489.7001953125,0.035731831732556785
2018-03-04,11512.599609375,0.001991054965976957
2018-03-05,11573.2998046875,0.0052586502353069164
2018-03-06,10779.900390625,-0.0710173788230346
2018-03-07,9965.5703125,-0.07854714164884058
2018-03-08,9395.009765625,-0.05895751127349236
2018-03-09,9337.5498046875,-0.006134788034012573
2018-03-10,8866.0,-0.05182014795718892
2018-03-11,9578.6298828125,0.07731082693622326
2018-03-12,9205.1201171875,-0.03977469953506585
2018-03-13,9194.849609375,-0.0011163614975213676
2018-03-14,8269.8095703125,-0.1060320200204039
2018-03-15,8300.8603515625,0.0037476840392205446
2018-03-16,8338.349609375,0.004506141978666278
2018-03-17,7916.8798828125,-0.05186813420832692
2018-03-18,8223.6796875,0.03802058543426412
2018-03-19,8630.650390625,0.04830210672516699
2018-03-20,8913.4697265625,0.032243718870873295
2018-03-21,8929.2802734375,0.0017722101148152092
2018-03-22,8728.4697265625,-0.022745729727736475
2018-03-23,8879.6201171875,0.017168711059966313
2018-03-24,8668.1201171875,-0.024106835371355828
2018-03-25,8495.7802734375,-0.020082339310844688
2018-03-26,8209.400390625,-0.03428971504220435
2018-03-27,7833.0400390625,-0.04692919680936569
2018-03-28,7954.47998046875,0.015384599545303246
2018-03-29,7165.7001953125,-0.10442950860100275
2018-03-30,6890.52001953125,-0.03915922419318818
2018-03-31,6973.52978515625,0.011974965288978012
2018-04-01,6844.22998046875,-0.01871556330941182
2018-04-02,7083.7998046875,0.034404500623484324
2018-04-03,7456.10986328125,0.05122335284347912
2018-04-04,6853.83984375,-0.08422475580705502
2018-04-05,6811.47021484375,-0.006201068910305807
2018-04-06,6636.31982421875,-0.02605042094133836
2018-04-07,6911.08984375,0.04056977863510269
2018-04-08,7023.52001953125,0.01613717451544261
2018-04-09,6770.72998046875,-0.036655612766454126
2018-04-10,6834.759765625,0.009412414998555718
2018-04-11,6968.31982421875,0.019352815614150032
2018-04-12,7889.25,0.12412693581038248
2018-04-13,7895.9599609375,0.000850158009713553
2018-04-14,7986.240234375,0.01136885881377836
2018-04-15,8329.1103515625,0.04203655981360832
2018-04-16,8058.669921875,-0.03300812914143947
2018-04-17,7902.08984375,-0.019621259128287605
2018-04-18,8163.419921875,0.032535927574945944
2018-04-19,8294.3095703125,0.015906496489627386
2018-04-20,8845.830078125,0.06437648463048973
2018-04-21,8895.580078125,0.0056083625781386814
2018-04-22,8802.4599609375,-0.010523309510453771
2018-04-23,8930.8798828125,0.014483697709081866
2018-04-24,9697.5,0.0823531991874269
2018-04-25,8845.740234375,-0.09193210663750406
2018-04-26,9281.509765625,0.04808821013231679
2018-04-27,8987.0498046875,-0.03223959330684423
2018-04-28,9348.48046875,0.03942918286213981
2018-04-29,9419.080078125,0.007523614187496364
2018-04-30,9240.5498046875,-0.019136041014403915
2018-05-01,9119.009765625,-0.013240166694592048
2018-05-02,9235.919921875,0.012739001376983694
2018-05-03,9743.8603515625,0.053537157891065945
2018-05-04,9700.759765625,-0.004433170333562941
2018-05-05,9858.150390625,0.016094355065083832
2018-05-06,9654.7998046875,-0.020843383079432343
2018-05-07,9373.009765625,-0.029620923127989585
2018-05-08,9234.8203125,-0.01485310141877072
2018-05-09,9325.1796875,0.009737078547251699
2018-05-10,9043.9404296875,-0.030623267109053387
2018-05-11,8441.490234375,-0.06893610659669847
2018-05-12,8504.8896484375,0.00748238978371063
2018-05-13,8723.9404296875,0.025429769131291025
2018-05-14,8716.7900390625,-0.0008199646268760574
2018-05-15,8510.3798828125,-0.02396447419619463
2018-05-16,8368.830078125,-0.016772482047846538
2018-05-17,8094.31982421875,-0.03335153970564164
2018-05-18,8250.9697265625,0.01916817663872017
2018-05-19,8247.1796875,-0.00045945021275528575
2018-05-20,8513.25,0.031752487481542246
2018-05-21,8418.990234375,-0.011133876917273966
2018-05-22,8041.77978515625,-0.04583947139821376
2018-05-23,7557.81982421875,-0.062067659444725365
2018-05-24,7587.33984375,0.0038982826938891435
2018-05-25,7480.14013671875,-0.014229521588760008
2018-05-26,7355.8798828125,-0.016751549202160376
2018-05-27,7368.22021484375,0.0016762090503004146
2018-05-28,7135.990234375,-0.0320251597389678
2018-05-29,7472.58984375,0.04609061158009098
2018-05-30,7406.52001953125,-0.008880942351451537
2018-05-31,7494.169921875,0.01176467849979801
2018-06-01,7541.4501953125,0.006289122618005294
2018-06-02,7643.4501953125,0.013434600362671745
2018-06-03,7720.25,0.00999764944741699
2018-06-04,7514.47021484375,-0.02701622323891506
2018-06-05,7633.759765625,0.01574996113095395
2018-06-06,7653.97998046875,0.0026452866114361484
2018-06-07,7678.240234375,0.0031646133192779757
2018-06-08,7624.919921875,-0.0069685643656463014
2018-06-09,7531.97998046875,-0.012263867528105266
2018-06-10,6786.02001953125,-0.10429333638086113
2018-06-11,6906.919921875,0.017659179795872504
2018-06-12,6582.35986328125,-0.04813047339938237
2018-06-13,6349.89990234375,-0.03595427350674818
2018-06-14,6675.35009765625,0.04998260262806298
2018-06-15,6456.580078125,-0.03332187405601239
2018-06-16,6550.16015625,0.014389722742134126
2018-06-17,6499.27001953125,-0.007799634776660014
2018-06-18,6734.81982421875,0.03560119143946139
2018-06-19,6769.93994140625,0.005201158253765215
2018-06-20,6776.5498046875,0.0009758784644162688
2018-06-21,6729.740234375,-0.006931549314602492
2018-06-22,6083.68994140625,-0.1009251346030755
2018-06-23,6162.47998046875,0.012867880610642146
2018-06-24,6173.22998046875,0.0017429078270048137
2018-06-25,6249.18017578125,0.012228084684467788
2018-06-26,6093.669921875,-0.025199768617493845
2018-06-27,6157.1298828125,0.010360226200308631
2018-06-28,5903.43994140625,-0.042075518926674604
2018-06-29,6218.2998046875,0.051961304162501776
2018-06-30,6404.0,0.02942626904629897
2018-07-01,6385.81982421875,-0.002842915424254855
2018-07-02,6614.18017578125,0.03513597605397756
2018-07-03,6529.58984375,-0.012871725512868082
2018-07-04,6597.5498046875,0.010354208139776944
2018-07-05,6639.14013671875,0.006284119229603036
2018-07-06,6673.5,0.005162002311365654
2018-07-07,6856.93017578125,0.02711538540759939
2018-07-08,6773.8798828125,-0.012185823192757184
2018-07-09,6741.75,-0.004754487007430086
2018-07-10,6329.9501953125,-0.06302716705345013
2018-07-11,6394.7099609375,0.010178711879893498
2018-07-12,6228.81005859375,-0.026285767240594282
2018-07-13,6238.0498046875,0.001482289507841017
2018-07-14,6276.1201171875,0.006084371585677317
2018-07-15,6359.64013671875,0.013219819655418519
2018-07-16,6741.75,0.05834774166521406
2018-07-17,7321.0400390625,0.08243286458020904
2018-07-18,7370.77978515625,0.006771106197492216
2018-07-19,7466.85986328125,0.012951038487557298
2018-07-20,7354.1298828125,-0.015212500162380849
2018-07-21,7419.2900390625,0.008821326292061116
2018-07-22,7418.490234375,-0.00010780651465935875
2018-07-23,7711.10986328125,0.038686564334449614
2018-07-24,8424.26953125,0.0884546416030787
2018-07-25,8181.39013671875,-0.029254690417220175
2018-07-26,7951.580078125,-0.028491418656974687
2018-07-27,8165.009765625,0.026487261573523213
2018-07-28,8192.150390625,0.003318503902615788
2018-07-29,8218.4599609375,0.0032064124721458143
2018-07-30,8180.47998046875,-0.004632012619252279
2018-07-31,7780.43994140625,-0.050137941881997605
2018-08-01,7624.91015625,-0.02019234469295661
2018-08-02,7567.14990234375,-0.007604042111257314
